,date_time,price,volume,epoch
1924,2020-09-11 13:41:13.436679424,183.15,1,1599831673436679424
1925,2020-09-11 13:41:14.805374208,183.15,1,1599831674805374208
1926,2020-09-11 13:41:18.315340544,183.1411,20,1599831678315340544
1927,2020-09-11 13:41:18.698382848,183.16,1,1599831678698382848
1928,2020-09-11 13:41:18.755127296,183.16,5,1599831678755127296
1929,2020-09-11 13:41:19.052189696,183.15,30,1599831679052189696
1930,2020-09-11 13:41:19.790516480,183.1699,4,1599831679790516480
1931,2020-09-11 13:41:20.159940608,183.16,1,1599831680159940608
1932,2020-09-11 13:41:21.512576256,183.18,1088,1599831681512576256
1933,2020-09-11 13:41:21.512603648,183.18,180,1599831681512603648
1934,2020-09-11 13:41:21.512614144,183.18,300,1599831681512614144
1935,2020-09-11 13:41:21.512619008,183.18,300,1599831681512619008
1936,2020-09-11 13:41:21.512648704,183.18,130,1599831681512648704
1937,2020-09-11 13:41:21.512648704,183.18,200,1599831681512648704
1938,2020-09-11 13:41:21.512658688,183.18,100,1599831681512658688
1939,2020-09-11 13:41:21.512668928,183.18,40,1599831681512668928
1940,2020-09-11 13:41:21.512674304,183.18,60,1599831681512674304
1941,2020-09-11 13:41:21.562171392,183.2,100,1599831681562171392
1943,2020-09-11 13:41:21.562176512,183.2,30,1599831681562176512
1942,2020-09-11 13:41:21.562176512,183.2,1,1599831681562176512
1944,2020-09-11 13:41:21.562181632,183.2,11,1599831681562181632
1945,2020-09-11 13:41:21.562321920,183.2,10,1599831681562321920
1946,2020-09-11 13:41:21.562392064,183.2,59,1599831681562392064
1947,2020-09-11 13:41:21.562396928,183.2,6,1599831681562396928
1948,2020-09-11 13:41:21.562502400,183.2,10,1599831681562502400
1949,2020-09-11 13:41:21.562537728,183.2,80,1599831681562537728
1950,2020-09-11 13:41:21.562543616,183.2,20,1599831681562543616
1951,2020-09-11 13:41:21.562543616,183.2,100,1599831681562543616
1952,2020-09-11 13:41:21.562587648,183.2,185,1599831681562587648
1953,2020-09-11 13:41:21.562642944,183.2,40,1599831681562642944
1954,2020-09-11 13:41:21.562722816,183.2,100,1599831681562722816
1955,2020-09-11 13:41:21.562722816,183.2,10,1599831681562722816
1956,2020-09-11 13:41:21.562903296,183.2,545,1599831681562903296
1957,2020-09-11 13:41:21.840974848,183.2198,45,1599831681840974848
1958,2020-09-11 13:41:22.026265856,183.22,10,1599831682026265856
1959,2020-09-11 13:41:24.649236992,183.23,100,1599831684649236992
1960,2020-09-11 13:41:24.649249024,183.23,100,1599831684649249024
1961,2020-09-11 13:41:24.649840384,183.23,100,1599831684649840384
1962,2020-09-11 13:41:25.085361664,183.24,1,1599831685085361664
1963,2020-09-11 13:41:25.086188800,183.24,20,1599831685086188800
1964,2020-09-11 13:41:25.086456064,183.24,100,1599831685086456064
1965,2020-09-11 13:41:25.086459392,183.24,200,1599831685086459392
1966,2020-09-11 13:41:25.177997056,183.25,100,1599831685177997056
1967,2020-09-11 13:41:25.188688640,183.25,4,1599831685188688640
1968,2020-09-11 13:41:25.188688640,183.25,200,1599831685188688640
1969,2020-09-11 13:41:25.189198848,183.25,3,1599831685189198848
1970,2020-09-11 13:41:25.205041408,183.25,1,1599831685205041408
1971,2020-09-11 13:41:25.753897728,183.25,100,1599831685753897728
1972,2020-09-11 13:41:26.189134080,183.26,100,1599831686189134080
1973,2020-09-11 13:41:26.189492224,183.26,100,1599831686189492224
1974,2020-09-11 13:41:26.324822016,183.26,41,1599831686324822016
1975,2020-09-11 13:41:26.892708352,183.26,87,1599831686892708352
1976,2020-09-11 13:41:26.893100800,183.26,100,1599831686893100800
1977,2020-09-11 13:41:27.029491456,183.25,100,1599831687029491456
1978,2020-09-11 13:41:27.029759488,183.24,100,1599831687029759488
1979,2020-09-11 13:41:27.198401280,183.2309,500,1599831687198401280
1980,2020-09-11 13:41:29.633660416,183.2485,92,1599831689633660416
1981,2020-09-11 13:41:29.639343872,183.23,57,1599831689639343872
1982,2020-09-11 13:41:29.752749056,183.2499,3,1599831689752749056
1983,2020-09-11 13:41:30.015579648,183.24,1,1599831690015579648
1984,2020-09-11 13:41:30.223574528,183.23,1,1599831690223574528
1985,2020-09-11 13:41:30.231924736,183.23,36,1599831690231924736
1986,2020-09-11 13:41:31.060267776,183.26,100,1599831691060267776
1987,2020-09-11 13:41:31.060646656,183.26,100,1599831691060646656
1988,2020-09-11 13:41:31.060788224,183.2573,200,1599831691060788224
1989,2020-09-11 13:41:31.063739136,183.2573,100,1599831691063739136
1990,2020-09-11 13:41:31.829101056,183.23,700,1599831691829101056
1991,2020-09-11 13:41:32.066306048,183.23,82,1599831692066306048
1992,2020-09-11 13:41:32.447544064,183.245,2,1599831692447544064
1993,2020-09-11 13:41:32.926272512,183.2438,4,1599831692926272512
1994,2020-09-11 13:41:34.164885248,183.265,25,1599831694164885248
1995,2020-09-11 13:41:34.406948096,183.27,10,1599831694406948096
1996,2020-09-11 13:41:34.406951936,183.27,6,1599831694406951936
1997,2020-09-11 13:41:34.433269248,183.27,72,1599831694433269248
1998,2020-09-11 13:41:34.433274368,183.27,28,1599831694433274368
1999,2020-09-11 13:41:34.433530880,183.27,44,1599831694433530880
2000,2020-09-11 13:41:34.472196864,183.29,100,1599831694472196864
2001,2020-09-11 13:41:34.472467456,183.29,80,1599831694472467456
2002,2020-09-11 13:41:35.682701056,183.295,10,1599831695682701056
2003,2020-09-11 13:41:35.683899648,183.3,30,1599831695683899648
2004,2020-09-11 13:41:35.683904000,183.3,200,1599831695683904000
2005,2020-09-11 13:41:35.746884352,183.31,100,1599831695746884352
2006,2020-09-11 13:41:35.746884352,183.31,68,1599831695746884352
2007,2020-09-11 13:41:35.746896384,183.31,100,1599831695746896384
2008,2020-09-11 13:41:35.746924544,183.31,200,1599831695746924544
2009,2020-09-11 13:41:35.746930688,183.31,232,1599831695746930688
2010,2020-09-11 13:41:35.747124736,183.31,300,1599831695747124736
2011,2020-09-11 13:41:35.747131136,183.31,100,1599831695747131136
2012,2020-09-11 13:41:35.747134720,183.31,100,1599831695747134720
2013,2020-09-11 13:41:35.747139840,183.31,500,1599831695747139840
2014,2020-09-11 13:41:35.747144704,183.31,1000,1599831695747144704
2015,2020-09-11 13:41:35.747175168,183.31,100,1599831695747175168
2016,2020-09-11 13:41:35.747175168,183.31,1000,1599831695747175168
2017,2020-09-11 13:41:35.747194880,183.31,800,1599831695747194880
2018,2020-09-11 13:41:35.747265536,183.31,100,1599831695747265536
2019,2020-09-11 13:41:35.802436352,183.31,100,1599831695802436352
2020,2020-09-11 13:41:35.919043840,183.2999,1,1599831695919043840
2021,2020-09-11 13:41:37.684646144,183.32,1,1599831697684646144
2022,2020-09-11 13:41:38.545916160,183.32,100,1599831698545916160
2023,2020-09-11 13:41:42.494358784,183.34,100,1599831702494358784
2024,2020-09-11 13:41:42.494483968,183.34,200,1599831702494483968
2025,2020-09-11 13:41:42.823274496,183.35,30,1599831702823274496
2026,2020-09-11 13:41:42.823274496,183.35,30,1599831702823274496
2027,2020-09-11 13:41:43.053995520,183.36,300,1599831703053995520
2028,2020-09-11 13:41:43.057051136,183.36,500,1599831703057051136
2029,2020-09-11 13:41:44.492312064,183.36,100,1599831704492312064
2030,2020-09-11 13:41:44.492332032,183.36,100,1599831704492332032
2031,2020-09-11 13:41:44.937804288,183.3589,50,1599831704937804288
2032,2020-09-11 13:41:46.766433536,183.3853,100,1599831706766433536
2033,2020-09-11 13:41:47.750708480,183.36,100,1599831707750708480
2034,2020-09-11 13:41:47.750737664,183.36,200,1599831707750737664
2035,2020-09-11 13:41:47.750758912,183.36,1,1599831707750758912
2036,2020-09-11 13:41:47.751350016,183.35,100,1599831707751350016
2037,2020-09-11 13:41:47.868583424,183.35,1,1599831707868583424
2038,2020-09-11 13:41:48.496948736,183.345,8,1599831708496948736
2039,2020-09-11 13:41:49.182150656,183.34,100,1599831709182150656
2040,2020-09-11 13:41:49.407095040,183.35,65,1599831709407095040
2041,2020-09-11 13:41:49.407221248,183.35,100,1599831709407221248
2042,2020-09-11 13:41:50.433165056,183.3599,500,1599831710433165056
2043,2020-09-11 13:41:53.780035072,183.35,25,1599831713780035072
2044,2020-09-11 13:41:56.783049216,183.355,1000,1599831716783049216
2045,2020-09-11 13:41:57.863448832,183.3519,62,1599831717863448832
2046,2020-09-11 13:41:58.563194624,183.3569,15,1599831718563194624
2047,2020-09-11 13:42:00.041116928,183.34,42,1599831720041116928
2048,2020-09-11 13:42:00.904846848,183.35,300,1599831720904846848
2049,2020-09-11 13:42:00.904853248,183.36,900,1599831720904853248
2050,2020-09-11 13:42:00.904853248,183.35,200,1599831720904853248
2051,2020-09-11 13:42:00.904856320,183.35,100,1599831720904856320
2052,2020-09-11 13:42:00.905152000,183.35,200,1599831720905152000
2053,2020-09-11 13:42:00.905152000,183.35,100,1599831720905152000
2054,2020-09-11 13:42:00.905156864,183.36,200,1599831720905156864
2055,2020-09-11 13:42:00.905237248,183.35,100,1599831720905237248
2056,2020-09-11 13:42:00.905257984,183.35,200,1599831720905257984
2057,2020-09-11 13:42:00.905262336,183.35,100,1599831720905262336
2058,2020-09-11 13:42:01.059118080,183.35,100,1599831721059118080
2059,2020-09-11 13:42:01.405187840,183.34,100,1599831721405187840
2060,2020-09-11 13:42:01.405462016,183.34,10,1599831721405462016
2061,2020-09-11 13:42:01.405462016,183.34,100,1599831721405462016
2062,2020-09-11 13:42:01.405568256,183.34,90,1599831721405568256
2063,2020-09-11 13:42:04.044574208,183.35,5,1599831724044574208
2064,2020-09-11 13:42:06.702518784,183.355,1000,1599831726702518784
2065,2020-09-11 13:42:07.823141376,183.365,10,1599831727823141376
2066,2020-09-11 13:42:08.714768640,183.35,50,1599831728714768640
2067,2020-09-11 13:42:08.722961152,183.35,100,1599831728722961152
2068,2020-09-11 13:42:08.771730432,183.35,50,1599831728771730432
2069,2020-09-11 13:42:09.404216320,183.35,3,1599831729404216320
2070,2020-09-11 13:42:09.746112512,183.3499,10,1599831729746112512
2071,2020-09-11 13:42:09.864935424,183.33,8,1599831729864935424
2072,2020-09-11 13:42:09.865531648,183.33,200,1599831729865531648
2073,2020-09-11 13:42:10.907396608,183.35,200,1599831730907396608
2074,2020-09-11 13:42:10.907421696,183.35,100,1599831730907421696
2075,2020-09-11 13:42:10.907456768,183.35,35,1599831730907456768
2076,2020-09-11 13:42:13.213509632,183.34,49,1599831733213509632
2077,2020-09-11 13:42:13.494308096,183.34,19,1599831733494308096
2078,2020-09-11 13:42:13.494332928,183.34,32,1599831733494332928
2079,2020-09-11 13:42:16.385534464,183.335,12,1599831736385534464
2080,2020-09-11 13:42:17.897083136,183.335,100,1599831737897083136
2081,2020-09-11 13:42:18.242408960,183.34,100,1599831738242408960
2082,2020-09-11 13:42:18.252823296,183.3498,420,1599831738252823296
2083,2020-09-11 13:42:20.239170048,183.34,5,1599831740239170048
2084,2020-09-11 13:42:20.470933760,183.34,1,1599831740470933760
2085,2020-09-11 13:42:20.499634944,183.34,10,1599831740499634944
2086,2020-09-11 13:42:20.656919808,183.35,100,1599831740656919808
2087,2020-09-11 13:42:20.664427520,183.35,100,1599831740664427520
2088,2020-09-11 13:42:20.671037696,183.35,100,1599831740671037696
2089,2020-09-11 13:42:20.988804352,183.33,100,1599831740988804352
2090,2020-09-11 13:42:20.989430784,183.3303,50,1599831740989430784
2091,2020-09-11 13:42:20.991490816,183.3303,100,1599831740991490816
2092,2020-09-11 13:42:21.003599616,183.33,100,1599831741003599616
2093,2020-09-11 13:42:24.599076608,183.35,100,1599831744599076608
2094,2020-09-11 13:42:27.289164544,183.351,500,1599831747289164544
2095,2020-09-11 13:42:27.558453760,183.35,100,1599831747558453760
2096,2020-09-11 13:42:28.339778816,183.3478,3,1599831748339778816
2097,2020-09-11 13:42:29.259993600,183.35,100,1599831749259993600
2098,2020-09-11 13:42:29.286521600,183.35,100,1599831749286521600
2099,2020-09-11 13:42:29.318853632,183.35,100,1599831749318853632
2100,2020-09-11 13:42:29.922810624,183.34,200,1599831749922810624
2101,2020-09-11 13:42:31.593967872,183.335,6,1599831751593967872
2102,2020-09-11 13:42:33.611003392,183.345,100,1599831753611003392
2103,2020-09-11 13:42:33.614957824,183.345,200,1599831753614957824
2104,2020-09-11 13:42:33.617885952,183.33,50,1599831753617885952
2105,2020-09-11 13:42:34.292807936,183.3361,50,1599831754292807936
2106,2020-09-11 13:42:35.074260480,183.33,100,1599831755074260480
2107,2020-09-11 13:42:35.074551040,183.33,99,1599831755074551040
2108,2020-09-11 13:42:35.074878208,183.34,100,1599831755074878208
2109,2020-09-11 13:42:35.074892032,183.34,100,1599831755074892032
2110,2020-09-11 13:42:35.075062272,183.34,100,1599831755075062272
2111,2020-09-11 13:42:35.075077376,183.34,100,1599831755075077376
2112,2020-09-11 13:42:35.075558656,183.33,1,1599831755075558656
2113,2020-09-11 13:42:35.075558656,183.33,79,1599831755075558656
2114,2020-09-11 13:42:35.076109824,183.34,100,1599831755076109824
2115,2020-09-11 13:42:35.097501440,183.33,21,1599831755097501440
2116,2020-09-11 13:42:35.097505792,183.33,19,1599831755097505792
2117,2020-09-11 13:42:35.097575936,183.33,40,1599831755097575936
2118,2020-09-11 13:42:35.097580800,183.33,41,1599831755097580800
2119,2020-09-11 13:42:35.097585920,183.33,59,1599831755097585920
2120,2020-09-11 13:42:35.097606912,183.33,10,1599831755097606912
2121,2020-09-11 13:42:35.097616128,183.33,31,1599831755097616128
2122,2020-09-11 13:42:35.097620992,183.33,9,1599831755097620992
2123,2020-09-11 13:42:35.097626112,183.33,39,1599831755097626112
2124,2020-09-11 13:42:35.097640960,183.33,10,1599831755097640960
2125,2020-09-11 13:42:35.097851392,183.33,42,1599831755097851392
2126,2020-09-11 13:42:35.158099968,183.33,600,1599831755158099968
2127,2020-09-11 13:42:35.159057152,183.33,200,1599831755159057152
2128,2020-09-11 13:42:35.170594560,183.33,800,1599831755170594560
2129,2020-09-11 13:42:35.179872000,183.33,1000,1599831755179872000
2130,2020-09-11 13:42:35.189103616,183.3298,1000,1599831755189103616
2131,2020-09-11 13:42:35.196661760,183.3298,1000,1599831755196661760
2132,2020-09-11 13:42:35.206565120,183.3298,200,1599831755206565120
2133,2020-09-11 13:42:35.207291904,183.3298,200,1599831755207291904
2134,2020-09-11 13:42:35.218719232,183.3298,300,1599831755218719232
2135,2020-09-11 13:42:35.224559104,183.33,100,1599831755224559104
2136,2020-09-11 13:42:35.243663616,183.33,200,1599831755243663616
2137,2020-09-11 13:42:35.260824320,183.33,100,1599831755260824320
2138,2020-09-11 13:42:35.266077696,183.34,9000,1599831755266077696
2139,2020-09-11 13:42:36.318019584,183.32,1,1599831756318019584
2140,2020-09-11 13:42:37.136573184,183.32,100,1599831757136573184
2141,2020-09-11 13:42:38.050945536,183.315,1,1599831758050945536
2142,2020-09-11 13:42:38.426707968,183.315,5,1599831758426707968
2143,2020-09-11 13:42:39.764998656,183.3399,15,1599831759764998656
2144,2020-09-11 13:42:40.884482816,183.34,10,1599831760884482816
2145,2020-09-11 13:42:41.143366912,183.31,10,1599831761143366912
2146,2020-09-11 13:42:41.143840512,183.31,50,1599831761143840512
2147,2020-09-11 13:42:41.143850496,183.31,50,1599831761143850496
2148,2020-09-11 13:42:41.144439552,183.32,100,1599831761144439552
2149,2020-09-11 13:42:41.144742656,183.32,100,1599831761144742656
2150,2020-09-11 13:42:41.144837888,183.325,100,1599831761144837888
2151,2020-09-11 13:42:41.145109248,183.325,200,1599831761145109248
2152,2020-09-11 13:42:41.145364480,183.325,100,1599831761145364480
2153,2020-09-11 13:42:41.145479936,183.325,200,1599831761145479936
2154,2020-09-11 13:42:41.145499648,183.315,100,1599831761145499648
2155,2020-09-11 13:42:41.146170880,183.325,200,1599831761146170880
2156,2020-09-11 13:42:41.146481664,183.325,200,1599831761146481664
2157,2020-09-11 13:42:41.146747392,183.32,200,1599831761146747392
2158,2020-09-11 13:42:41.147554304,183.32,200,1599831761147554304
2159,2020-09-11 13:42:41.531768576,183.32,180,1599831761531768576
2160,2020-09-11 13:42:42.168563968,183.32,100,1599831762168563968
2161,2020-09-11 13:42:42.169215488,183.32,100,1599831762169215488
2162,2020-09-11 13:42:42.169791744,183.32,200,1599831762169791744
2163,2020-09-11 13:42:42.858895104,183.32,10,1599831762858895104
2164,2020-09-11 13:42:43.995693312,183.32,1,1599831763995693312
2165,2020-09-11 13:42:43.997857024,183.32,9,1599831763997857024
2166,2020-09-11 13:42:44.197692160,183.3101,5,1599831764197692160
2167,2020-09-11 13:42:44.824654080,183.3101,10,1599831764824654080
2168,2020-09-11 13:42:48.102716416,183.345,50,1599831768102716416
2169,2020-09-11 13:42:48.273402624,183.345,15,1599831768273402624
2170,2020-09-11 13:42:49.898580992,183.34,50,1599831769898580992
2171,2020-09-11 13:42:51.814694912,183.35,70,1599831771814694912
2172,2020-09-11 13:42:51.815236096,183.35,30,1599831771815236096
2173,2020-09-11 13:42:51.816338688,183.34,100,1599831771816338688
2174,2020-09-11 13:42:52.240224256,183.36,100,1599831772240224256
2175,2020-09-11 13:42:53.455822336,183.37,150,1599831773455822336
2176,2020-09-11 13:42:53.456045312,183.37,50,1599831773456045312
2177,2020-09-11 13:42:53.456061952,183.37,100,1599831773456061952
2178,2020-09-11 13:42:54.392799488,183.36,160,1599831774392799488
2179,2020-09-11 13:42:54.434103040,183.3466,1000,1599831774434103040
2180,2020-09-11 13:42:55.328425984,183.37,100,1599831775328425984
2181,2020-09-11 13:42:57.481666048,183.368,2,1599831777481666048
2182,2020-09-11 13:42:58.687934208,183.36,200,1599831778687934208
2183,2020-09-11 13:43:01.611389440,183.35,100,1599831781611389440
2184,2020-09-11 13:43:01.611404288,183.35,50,1599831781611404288
2185,2020-09-11 13:43:01.611454464,183.35,40,1599831781611454464
2186,2020-09-11 13:43:01.611579904,183.35,10,1599831781611579904
2187,2020-09-11 13:43:01.612582144,183.34,27,1599831781612582144
2188,2020-09-11 13:43:01.612687360,183.34,73,1599831781612687360
2189,2020-09-11 13:43:01.613414400,183.345,100,1599831781613414400
2190,2020-09-11 13:43:01.630078720,183.33,10,1599831781630078720
2191,2020-09-11 13:43:01.630550016,183.33,40,1599831781630550016
2192,2020-09-11 13:43:01.762438912,183.33,100,1599831781762438912
2193,2020-09-11 13:43:02.096285184,183.34,100,1599831782096285184
2194,2020-09-11 13:43:02.096288256,183.34,900,1599831782096288256
2195,2020-09-11 13:43:02.096299264,183.34,100,1599831782096299264
2196,2020-09-11 13:43:02.096304384,183.34,154,1599831782096304384
2197,2020-09-11 13:43:02.096304384,183.34,546,1599831782096304384
2198,2020-09-11 13:43:02.096533760,183.34,100,1599831782096533760
2199,2020-09-11 13:43:02.096548864,183.34,100,1599831782096548864
2200,2020-09-11 13:43:02.848880896,183.36,20,1599831782848880896
2201,2020-09-11 13:43:02.848889344,183.36,30,1599831782848889344
2202,2020-09-11 13:43:02.900903168,183.36,100,1599831782900903168
2203,2020-09-11 13:43:02.920970752,183.34,400,1599831782920970752
2204,2020-09-11 13:43:02.920980992,183.34,500,1599831782920980992
2205,2020-09-11 13:43:02.920985856,183.34,400,1599831782920985856
2206,2020-09-11 13:43:02.920985856,183.34,200,1599831782920985856
2207,2020-09-11 13:43:02.921432064,183.34,400,1599831782921432064
2208,2020-09-11 13:43:02.921436928,183.34,100,1599831782921436928
2209,2020-09-11 13:43:02.921442048,183.34,100,1599831782921442048
2210,2020-09-11 13:43:02.921447936,183.34,100,1599831782921447936
2211,2020-09-11 13:43:02.921447936,183.34,100,1599831782921447936
2212,2020-09-11 13:43:02.921527552,183.34,100,1599831782921527552
2213,2020-09-11 13:43:02.921527552,183.34,500,1599831782921527552
2214,2020-09-11 13:43:02.921532160,183.34,100,1599831782921532160
2215,2020-09-11 13:43:02.921532160,183.34,200,1599831782921532160
2216,2020-09-11 13:43:02.929491200,183.34,100,1599831782929491200
2217,2020-09-11 13:43:02.929496064,183.34,500,1599831782929496064
2218,2020-09-11 13:43:02.929997312,183.36,100,1599831782929997312
2219,2020-09-11 13:43:03.992700160,183.365,500,1599831783992700160
2220,2020-09-11 13:43:04.724112640,183.3403,10,1599831784724112640
2221,2020-09-11 13:43:05.664632832,183.34,100,1599831785664632832
2223,2020-09-11 13:43:05.664637952,183.34,100,1599831785664637952
2222,2020-09-11 13:43:05.664637952,183.355,100,1599831785664637952
2224,2020-09-11 13:43:05.665282816,183.35,100,1599831785665282816
2225,2020-09-11 13:43:05.665306880,183.35,100,1599831785665306880
2226,2020-09-11 13:43:05.666349312,183.35,100,1599831785666349312
2227,2020-09-11 13:43:05.882433536,183.345,5,1599831785882433536
2228,2020-09-11 13:43:05.967491328,183.35,200,1599831785967491328
2229,2020-09-11 13:43:06.028491520,183.35,100,1599831786028491520
2230,2020-09-11 13:43:06.029098240,183.35,100,1599831786029098240
2231,2020-09-11 13:43:06.130350592,183.35,100,1599831786130350592
2232,2020-09-11 13:43:06.265665792,183.34,100,1599831786265665792
2233,2020-09-11 13:43:06.265941504,183.35,100,1599831786265941504
2234,2020-09-11 13:43:06.266347520,183.35,100,1599831786266347520
2235,2020-09-11 13:43:06.266362880,183.35,100,1599831786266362880
2236,2020-09-11 13:43:06.266443776,183.35,100,1599831786266443776
2237,2020-09-11 13:43:06.267079424,183.35,100,1599831786267079424
2238,2020-09-11 13:43:06.267400448,183.35,100,1599831786267400448
2239,2020-09-11 13:43:06.367358720,183.355,200,1599831786367358720
2240,2020-09-11 13:43:06.468318464,183.355,100,1599831786468318464
2241,2020-09-11 13:43:06.468318464,183.35,100,1599831786468318464
2242,2020-09-11 13:43:06.569729792,183.355,100,1599831786569729792
2243,2020-09-11 13:43:06.670539776,183.35,100,1599831786670539776
2244,2020-09-11 13:43:06.771961088,183.35,100,1599831786771961088
2245,2020-09-11 13:43:07.097032960,183.345,100,1599831787097032960
2246,2020-09-11 13:43:07.097035776,183.34,100,1599831787097035776
2247,2020-09-11 13:43:07.097591296,183.345,100,1599831787097591296
2248,2020-09-11 13:43:07.097676288,183.345,100,1599831787097676288
2249,2020-09-11 13:43:07.097746432,183.345,100,1599831787097746432
2250,2020-09-11 13:43:07.099335680,183.345,100,1599831787099335680
2251,2020-09-11 13:43:07.943604224,183.34,100,1599831787943604224
2252,2020-09-11 13:43:10.737212928,183.3466,1,1599831790737212928
2253,2020-09-11 13:43:11.237017344,183.3401,1,1599831791237017344
2254,2020-09-11 13:43:13.787899648,183.355,100,1599831793787899648
2255,2020-09-11 13:43:13.834004224,183.36,100,1599831793834004224
2256,2020-09-11 13:43:13.935343616,183.35,100,1599831793935343616
2257,2020-09-11 13:43:13.935439872,183.35,10,1599831793935439872
2258,2020-09-11 13:43:13.935488768,183.35,50,1599831793935488768
2259,2020-09-11 13:43:13.935503872,183.355,100,1599831793935503872
2260,2020-09-11 13:43:13.935503872,183.35,40,1599831793935503872
2261,2020-09-11 13:43:13.935518976,183.35,100,1599831793935518976
2262,2020-09-11 13:43:13.936085248,183.345,100,1599831793936085248
2263,2020-09-11 13:43:13.937924608,183.345,100,1599831793937924608
2264,2020-09-11 13:43:15.526189568,183.34,10,1599831795526189568
2265,2020-09-11 13:43:15.804722944,183.35,1,1599831795804722944
2266,2020-09-11 13:43:17.084250112,183.33,100,1599831797084250112
2267,2020-09-11 13:43:17.084397824,183.33,96,1599831797084397824
2268,2020-09-11 13:43:17.084900096,183.34,100,1599831797084900096
2269,2020-09-11 13:43:17.085310208,183.34,100,1599831797085310208
2270,2020-09-11 13:43:17.086161664,183.34,100,1599831797086161664
2271,2020-09-11 13:43:17.086532608,183.34,100,1599831797086532608
2272,2020-09-11 13:43:18.201733120,183.345,100,1599831798201733120
2273,2020-09-11 13:43:18.201733120,183.34,100,1599831798201733120
2274,2020-09-11 13:43:18.302517248,183.34,104,1599831798302517248
2275,2020-09-11 13:43:18.303123456,183.345,100,1599831798303123456
2276,2020-09-11 13:43:18.303188736,183.345,100,1599831798303188736
2277,2020-09-11 13:43:18.303303936,183.345,100,1599831798303303936
2278,2020-09-11 13:43:18.304166144,183.345,100,1599831798304166144
2279,2020-09-11 13:43:18.403638016,183.34,100,1599831798403638016
2280,2020-09-11 13:43:18.504668672,183.34,4,1599831798504668672
2281,2020-09-11 13:43:18.504668672,183.34,96,1599831798504668672
2282,2020-09-11 13:43:18.605734144,183.34,4,1599831798605734144
2283,2020-09-11 13:43:18.605739008,183.34,96,1599831798605739008
2284,2020-09-11 13:43:18.706514176,183.34,4,1599831798706514176
2285,2020-09-11 13:43:18.706514176,183.34,96,1599831798706514176
2286,2020-09-11 13:43:18.707085568,183.345,100,1599831798707085568
2287,2020-09-11 13:43:18.707211520,183.345,100,1599831798707211520
2288,2020-09-11 13:43:18.707265792,183.345,100,1599831798707265792
2289,2020-09-11 13:43:18.708137984,183.345,100,1599831798708137984
2290,2020-09-11 13:43:18.807755008,183.345,100,1599831798807755008
2291,2020-09-11 13:43:18.908709888,183.34,100,1599831798908709888
2292,2020-09-11 13:43:19.009564928,183.34,100,1599831799009564928
2293,2020-09-11 13:43:19.110224640,183.34,100,1599831799110224640
2294,2020-09-11 13:43:19.210763520,183.34,100,1599831799210763520
2295,2020-09-11 13:43:19.211370240,183.345,100,1599831799211370240
2296,2020-09-11 13:43:19.211485440,183.345,100,1599831799211485440
2297,2020-09-11 13:43:19.211495680,183.345,100,1599831799211495680
2298,2020-09-11 13:43:19.212363008,183.345,100,1599831799212363008
2299,2020-09-11 13:43:19.311473408,183.345,100,1599831799311473408
2300,2020-09-11 13:43:19.412563968,183.345,100,1599831799412563968
2301,2020-09-11 13:43:19.513809664,183.34,100,1599831799513809664
2302,2020-09-11 13:43:19.614494208,183.34,100,1599831799614494208
2303,2020-09-11 13:43:19.614569472,183.34,3,1599831799614569472
2304,2020-09-11 13:43:19.715861248,183.34,97,1599831799715861248
2305,2020-09-11 13:43:19.715865600,183.34,3,1599831799715865600
2306,2020-09-11 13:43:19.717233664,183.34,97,1599831799717233664
2307,2020-09-11 13:43:19.717835264,183.34,100,1599831799717835264
2308,2020-09-11 13:43:19.717855232,183.34,100,1599831799717855232
2309,2020-09-11 13:43:19.717925376,183.34,100,1599831799717925376
2310,2020-09-11 13:43:20.643733504,183.335,1,1599831800643733504
2311,2020-09-11 13:43:20.700996864,183.34,100,1599831800700996864
2312,2020-09-11 13:43:20.702202624,183.34,100,1599831800702202624
2313,2020-09-11 13:43:20.702202624,183.34,100,1599831800702202624
2314,2020-09-11 13:43:20.803113728,183.34,100,1599831800803113728
2315,2020-09-11 13:43:20.803694080,183.345,100,1599831800803694080
2316,2020-09-11 13:43:20.803810048,183.345,100,1599831800803810048
2317,2020-09-11 13:43:20.803879680,183.345,100,1599831800803879680
2318,2020-09-11 13:43:20.804806656,183.345,100,1599831800804806656
2319,2020-09-11 13:43:22.206161664,183.33,100,1599831802206161664
2320,2020-09-11 13:43:22.206241792,183.33,20,1599831802206241792
2321,2020-09-11 13:43:22.206316800,183.33,100,1599831802206316800
2322,2020-09-11 13:43:22.307522816,183.33,80,1599831802307522816
2323,2020-09-11 13:43:22.307668480,183.335,100,1599831802307668480
2324,2020-09-11 13:43:22.308289536,183.335,100,1599831802308289536
2325,2020-09-11 13:43:22.309502464,183.335,100,1599831802309502464
2326,2020-09-11 13:43:22.408493056,183.33,100,1599831802408493056
2327,2020-09-11 13:43:22.408498176,183.33,100,1599831802408498176
2328,2020-09-11 13:43:22.509505024,183.33,100,1599831802509505024
2329,2020-09-11 13:43:22.509508608,183.33,100,1599831802509508608
2330,2020-09-11 13:43:22.518815744,183.34,100,1599831802518815744
2331,2020-09-11 13:43:22.610790912,183.33,100,1599831802610790912
2332,2020-09-11 13:43:22.611376128,183.335,100,1599831802611376128
2333,2020-09-11 13:43:22.611395840,183.335,100,1599831802611395840
